expirationDate,strike,impliedVolatility
2027-03-19,1410,0.231452998046875
2027-03-19,1420,0.23438265625
2027-03-19,1430,0.23633576171875
2027-03-19,1440,0.2382888671875
2027-03-19,1460,0.24414818359375
2027-03-19,1470,0.2461012890625
2027-03-19,1480,0.24805439453125
2027-03-31,880,0.150460155639648
2027-03-31,885,0.149346275177002
2027-03-31,890,0.148339205169678
2027-03-31,895,0.147332135162354
2027-03-31,900,0.146340323791504
2027-03-31,905,0.1455010987854
2027-03-31,910,0.144661873779297
2027-03-31,915,0.143898941955566
2027-03-31,920,0.143197044677734
2027-03-31,925,0.142678251037598
2027-03-31,930,0.142098422851563
2027-03-31,935,0.141518594665527
2027-03-31,940,0.141121870117188
2027-03-31,945,0.140847214660645
2027-03-31,950,0.140542041931152
2027-03-31,955,0.140450490112305
2027-03-31,960,0.140267386474609
2027-03-31,965,0.140206351928711
2027-03-31,970,0.140267386474609
2027-03-31,975,0.140389455566406
2027-06-17,890,0.163231634368896
2027-06-17,910,0.158623526153564
2027-06-17,915,0.157654602737427
2027-06-17,925,0.155709126586914
2027-06-17,930,0.154778349761963
2027-06-17,935,0.153969642028809
2027-06-17,940,0.153069382476807
2027-06-17,945,0.152275933380127
2027-06-17,950,0.151604553375244
2027-06-17,955,0.150917914733887
2027-06-17,960,0.150231276092529
2027-06-17,965,0.149666706542969
2027-06-17,970,0.149147912902832
2027-06-17,975,0.148720671081543
2027-06-17,980,0.148262911987305
2027-06-17,985,0.147988256530762
2027-06-17,990,0.147744118347168
2027-06-17,995,0.147591531982422
2027-06-17,1000,0.147347393798828
2027-06-17,1005,0.14725584197998
2027-06-17,1010,0.147347393798828
2027-06-17,1015,0.14725584197998
2027-06-17,1020,0.147408428344727
2027-06-17,1025,0.147622049255371
2027-06-17,1030,0.14765256652832
2027-06-17,1035,0.148079808349609
2027-06-17,1040,0.148384981079102
2027-06-17,1050,0.149117395629883
2027-06-17,1060,0.150093948364258
2027-06-17,1070,0.151436708374023
2027-06-17,1080,0.1523522265625
2027-06-17,1090,0.153939124755859
2027-06-17,1100,0.155281884765625
2027-06-17,1110,0.156868782958984
2027-06-17,1120,0.15821154296875
2027-06-17,1130,0.160042579345703
2027-06-17,1140,0.160897062988281
2027-06-17,1150,0.163094306640625
2027-06-17,1160,0.164314997558594
2027-06-17,1170,0.165291550292969
2027-06-17,1180,0.167000517578125
2027-06-17,1190,0.168953623046875
2027-06-17,1200,0.170418452148438
2027-06-17,1210,0.17188328125
2027-06-17,1220,0.173103972167969
2027-06-17,1230,0.174080524902344
2027-06-17,1240,0.176766044921875
2027-06-17,1250,0.17774259765625
2027-06-17,1260,0.180183979492188
2027-06-17,1270,0.180672255859375
2027-06-17,1280,0.183113637695312
2027-06-17,1290,0.1836019140625
2027-06-17,1300,0.186043295898438
2027-06-17,1310,0.188484677734375
2027-06-17,1320,0.190926059570313
2027-06-17,1330,0.190437783203125
2027-06-17,1340,0.192390888671875
2027-06-17,1360,0.19727365234375
2027-06-17,1370,0.196297099609375
2027-06-17,1400,0.20313296875
2027-06-17,1410,0.20508607421875
2027-06-17,1420,0.2070391796875
2027-06-17,1430,0.20899228515625
2027-06-17,1440,0.211433666992187
2027-06-17,1450,0.213875048828125
2027-06-17,1460,0.215828154296875
2027-06-17,1470,0.21289849609375
2027-06-17,1480,0.2148516015625
2027-06-30,930,0.155144557037354
2027-06-30,935,0.154259556121826
2027-06-30,940,0.153420331115723
2027-06-30,945,0.152687916564941
2027-06-30,950,0.151909726104736
2027-06-30,955,0.151162052917481
2027-06-30,960,0.150521190185547
2027-06-30,965,0.149971879272461
2027-06-30,970,0.149468344268799
2027-06-30,975,0.148919033355713
2027-06-30,985,0.148110325622559
2027-09-17,930,0.166466465301514
2027-09-17,935,0.165451765975952
2027-09-17,955,0.161782063903809
2027-09-17,960,0.160942838897705
2027-09-17,965,0.160134131164551
2027-09-17,970,0.159355940704346
2027-09-17,975,0.158638784790039
2027-09-17,980,0.157921628875732
2027-09-17,985,0.157280766143799
2027-09-17,990,0.156685679321289
2027-09-17,995,0.156121109771729
2027-09-17,1000,0.155526022949219
2027-09-17,1005,0.15509878112793
2027-09-17,1010,0.154671539306641
2027-09-17,1015,0.154274814758301
2027-09-17,1020,0.15390860748291
2027-09-17,1025,0.153572917480469
2027-09-17,1030,0.153450848388672
2027-09-17,1035,0.153176192932129
2027-09-17,1040,0.153115158386231
2027-09-17,1045,0.152932054748535
2027-09-17,1050,0.152871020202637
2027-09-17,1055,0.153023606567383
2027-09-17,1060,0.153023606567383
2027-09-17,1065,0.153084641113281
2027-09-17,1070,0.153206710205078
2027-09-17,1075,0.153420331115723
2027-09-17,1080,0.15351188293457
2027-09-17,1085,0.153725503845215
2027-09-17,1090,0.154061193847656
2027-09-17,1100,0.154671539306641
2027-09-17,1110,0.155526022949219
2027-09-17,1120,0.156319472045898
2027-09-17,1130,0.157540162963867
2027-09-17,1140,0.158455681152344
2027-09-17,1150,0.159554302978516
2027-09-17,1160,0.160897062988281
2027-09-17,1170,0.161995684814453
2027-09-17,1180,0.163338444824219
2027-09-17,1200,0.167366724853516
2027-09-17,1210,0.167122586669922
2027-09-17,1220,0.168587415771484
2027-09-17,1230,0.169808106689453
2027-09-17,1240,0.170906728515625
2027-09-17,1250,0.172615695800781
2027-09-17,1270,0.175057077636719
2027-09-17,1280,0.177498459472656
2027-09-17,1300,0.178230874023438
2027-09-17,1310,0.179451564941406
2027-09-17,1330,0.182869499511719
2027-09-17,1360,0.185310881347656
2027-09-17,1370,0.187508125
2027-09-17,1390,0.189949506835938
2027-09-17,1400,0.190437783203125
2027-09-17,1410,0.192390888671875
2027-09-17,1430,0.194343994140625
2027-09-17,1440,0.194343994140625
2027-09-17,1450,0.200203310546875
2027-09-17,1460,0.197761928710938
2027-09-17,1470,0.19727365234375
2027-09-17,1480,0.1992267578125
2027-12-17,1010,0.162773875274658
2027-12-17,1020,0.16172102935791
2027-12-17,1025,0.161248011627197
2027-12-17,1035,0.160378269348145
2027-12-17,1040,0.160012062072754
2027-12-17,1060,0.158867664337158
2027-12-17,1065,0.158669302062988
2027-12-17,1070,0.158577750244141
2027-12-17,1075,0.158455681152344
2027-12-17,1080,0.158364129333496
2027-12-17,1085,0.158394646606445
2027-12-17,1090,0.158333612060547
2027-12-17,1095,0.158425163879395
2027-12-17,1100,0.158425163879395
2027-12-17,1105,0.158486198425293
2027-12-17,1110,0.158577750244141
2027-12-17,1115,0.158760853881836
2027-12-17,1120,0.158852405700684
2027-12-17,1125,0.159035509338379
2027-12-17,1130,0.159340682067871
2027-12-17,1135,0.159554302978516
2027-12-17,1140,0.159889992980957
2027-12-17,1150,0.160408786621094
2027-12-17,1160,0.161080166625977
2027-12-17,1170,0.161751546630859
2027-12-17,1180,0.162728099365234
2027-12-17,1190,0.163521548461914
2027-12-17,1200,0.164742239379883
2027-12-17,1210,0.062509375
2027-12-17,1220,0.166695344848633
2027-12-17,1230,0.167793966674805
2027-12-17,1240,0.160225682983398
2027-12-17,1250,0.170052244873047
2027-12-17,1260,0.171211901245117
2027-12-17,1270,0.179878806762695
2027-12-17,1280,0.173653283081055
2027-12-17,1290,0.17499604309082
2027-12-17,1300,0.175667423095703
2027-12-17,1310,0.176888114013672
2027-12-17,1320,0.178475012207031
2027-12-17,1330,0.179451564941406
2027-12-17,1340,0.180428117675781
2027-12-17,1370,0.062509375
2027-12-17,1380,0.185188812255859
2027-12-17,1390,0.186409503173828
2027-12-17,1400,0.187630194091797
2027-12-17,1410,0.187874332275391
2027-12-17,1430,0.189949506835938
2027-12-17,1440,0.190681921386719
2027-12-17,1450,0.192635026855469
2027-12-17,1460,0.19336744140625
2027-12-17,1470,0.194099855957031
2027-12-17,1480,0.194832270507813
2028-01-21,1030,0.16291120300293
2028-01-21,1040,0.162071977996826
2028-01-21,1045,0.161675253448486
2028-01-21,1055,0.160942838897705
2028-01-21,1060,0.160637666168213
2028-01-21,1065,0.160393527984619
2028-01-21,1070,0.160195165710449
2028-01-21,1075,0.159996803436279
2028-01-21,1080,0.159783182525635
2028-01-21,1085,0.159645854797363
2028-01-21,1090,0.159523785705566
2028-01-21,1095,0.159523785705566
2028-01-21,1115,0.159859475708008
2028-01-21,1120,0.159951027526855
2028-01-21,1135,0.160408786621094
2028-01-21,1140,0.160469821166992
2028-01-21,1150,0.161049649353027
2028-01-21,1160,0.16135482208252
2028-01-21,1170,0.161995684814453
2028-01-21,1180,0.162667064819336
2028-01-21,1190,0.16330792755127
2028-01-21,1200,0.164253963012695
2028-01-21,1210,0.165047412109375
2028-01-21,1220,0.161385339355469
2028-01-21,1230,0.167000517578125
2028-01-21,1240,0.167916035766602
2028-01-21,1250,0.169014657592773
2028-01-21,1260,0.170052244873047
2028-01-21,1270,0.170906728515625
2028-01-21,1280,0.172005350341797
2028-01-21,1290,0.173103972167969
2028-01-21,1300,0.174080524902344
2028-01-21,1310,0.175301215820313
2028-01-21,1320,0.17658294128418
2028-01-21,1330,0.177254321289063
2028-01-21,1340,0.178352943115234
2028-01-21,1350,0.179817772216797
2028-01-21,1360,0.180794324951172
2028-01-21,1380,0.182991568603516
2028-01-21,1390,0.183723983154297
2028-01-21,1400,0.184944674072266
2028-01-21,1410,0.186165364990234
2028-01-21,1420,0.186653641357422
2028-01-21,1430,0.187752263183594
2028-01-21,1440,0.188728815917969
2028-01-21,1450,0.189705368652344
2028-01-21,1460,0.190681921386719
2028-01-21,1470,0.191658474121094
2028-01-21,1480,0.192390888671875
2028-06-16,1200,0.165413619384766
2028-06-16,1230,0.166329137573242
2028-06-16,1260,0.167671897583008
2028-06-16,1270,0.168221208496094
2028-06-16,1280,0.168862071228027
2028-06-16,1290,0.169563968505859
2028-06-16,1300,0.170174313964844
2028-06-16,1310,0.170906728515625
2028-06-16,1320,0.171761212158203
2028-06-16,1330,0.172554661254883
2028-06-16,1340,0.173226041259766
2028-06-16,1350,0.174141559448242
2028-06-16,1360,0.175179146728516
2028-06-16,1370,0.175911561279297
2028-06-16,1380,0.176888114013672
2028-06-16,1390,0.177803632202148
2028-06-16,1400,0.178597081298828
2028-06-16,1410,0.179756737670898
2028-06-16,1420,0.180428117675781
2028-06-16,1430,0.181526739501953
2028-06-16,1440,0.182503292236328
2028-06-16,1450,0.183418810424805
2028-06-16,1460,0.184273294067383
2028-06-16,1470,0.185127777709961
2028-06-16,1480,0.18634846862793
2028-12-15,1150,0.172997161712647
2028-12-15,1200,0.171036426925659
2028-12-15,1250,0.17052526260376
2028-12-15,1300,0.17112034942627
2028-12-15,1320,0.171517073974609
2028-12-15,1350,0.172585178527832
2028-12-15,1360,0.172951385803223
2028-12-15,1370,0.173256558532715
2028-12-15,1390,0.174172076721191
2028-12-15,1400,0.174690870361328
2028-12-15,1410,0.175331733093262
2028-12-15,1420,0.175881044006348
2028-12-15,1430,0.17658294128418
2028-12-15,1440,0.177223804016113
2028-12-15,1450,0.178017253112793
2028-12-15,1460,0.178780184936523
2028-12-15,1470,0.179695703125
2028-12-15,1480,0.180336565856934
